"CNTR_CODE","AGR","MIN","MFG","EGW","CNS","TRD","OTP","WTP","CMN","OFI","OBS","REA","PUB","OSG"
"POL",476.419023248505,34.6603275904823,132.327798382371,118.005653335228,66.6544761355429,77.3191923172298,404.538855993993,22.2181587118476,50.6574018630126,31.9941485450606,66.8322214052377,649.236672100722,151.976471475511,15.9970742725303
"HUN",94.1318415537633,6.8482581629554,26.1455960879848,23.3157974810883,13.1697272364527,15.2768835942851,79.9296116160843,4.38990907881757,10.0089926997041,6.3214690734973,13.2048465090832,128.277504815756,30.0278209616553,3.16073453674865
"CZE",23.344373102232,1.69834448171428,6.48401794741869,5.78223762108949,3.26604708021977,3.78861461305493,52.428,1.08868236007326,2.48219578096702,1.56770259850549,3.27475653910035,31.8123802064578,7.4467963699142,0.783851299252743
"HRV",25.1786219540661,1.83178933379751,6.99348986269524,6.23656820735403,3.52267179576445,4.08629928308676,21.3797737364701,1.17422393192148,2.67723056478098,1.69088246196693,3.53206558721982,34.3119899244941,8.03191714533786,0.845441230983467
"ROU",206.365960329404,15.0134890495561,57.319191423659,51.1154021700781,28.8720943260694,33.4916294182405,175.230302389108,9.62403144202312,21.9427916878127,13.8586052765133,28.9490865776056,281.223760557618,65.830222877475,6.92930263825665
