"CNTR_CODE","CNTR_NAME","CNTR_CODE_iso2","CNTR_CODE_iso3","CNTR_CODE_Eurostat","NUTS2","NAME","agr","coa.oil.gas","pro","ely.elc","ser","air.wtp.tran"
"IT","Italy","IT","ITA","IT","ITF1","Abruzzo",8922.95358720319,4486.66975376313,28578.9177023696,7208.21417716436,130986.554837513,8084.51288862812
"IT","Italy","IT","ITA","IT","ITF2","Molise",3096.46783197461,654.81196130024,4478.33608205486,1479.21798182685,26197.9917755592,1593.4067378811
"IT","Italy","IT","ITA","IT","ITG1","Sicilia",32332.5848061976,4982.28382453127,41478.6832327445,22339.3344868736,372220.611477308,21809.7444301677
"IT","Italy","IT","ITA","IT","ITG2","Sardegna",12841.0564137516,2197.69694150053,17423.0080917008,8555.41411132048,143821.070907839,8474.77867828889
"IT","Italy","IT","ITA","IT","ITF5","Basilicata",5620.0819356495,2079.25559159378,12696.8527328921,2471.83125374556,47777.2581233787,3047.4926696182
"IT","Italy","IT","ITA","IT","ITF6","Calabria",16002.0552313384,1638.53559371326,14312.6672829096,8246.7581061061,137785.998785554,8087.58553518163
"IT","Italy","IT","ITA","IT","ITH3","Veneto",28385.6847533191,29016.1981532777,175359.79078118,32863.05076224,627302.646047871,39756.5754158813
"IT","Italy","IT","ITA","IT","ITH4","Friuli-Venezia Giulia",6060.01781873655,6313.02777050209,38925.1574456559,8329.84227510378,154583.290818616,9651.83489073501
"IT","Italy","IT","ITA","IT","ITH5","Emilia-Romagna",33871.7325338555,28490.6606359078,172187.678783562,32135.8225409687,615633.081916363,39089.6581470837
"IT","Italy","IT","ITA","IT","ITI1","Toscana",23564.1961486878,16050.8427773442,102451.731079931,26302.5818858572,474124.806099229,29130.5035225497
"IT","Italy","IT","ITA","IT","ITI2","Umbria",5841.68091745149,3092.01265690027,19729.2513825472,5026.387731718,91085.7479342275,5613.09824644877
"IT","Italy","IT","ITA","IT","ITI3","Marche",6812.9102559911,7261.91562934372,44220.8137604529,8739.46167842682,164824.694610186,10380.4804828473
"IT","Italy","IT","ITA","IT","ITI4","Lazio",18526.8575829706,13285.1554925503,103781.671811611,50728.8581047328,837250.562277818,48756.4717655849
"IT","Italy","IT","ITA","IT","ITH1","Provincia Autonoma di Bolzano/Bozen",10863.2336670573,2802.12886330627,18708.8683200153,5691.05337552211,101603.049716858,6208.36680627005
"IT","Italy","IT","ITA","IT","ITH2","Provincia Autonoma di Trento",7448.75252498541,2537.99732674149,16669.044819503,4788.45104624326,85712.1234511607,5245.20970815145
"IT","Italy","IT","ITA","IT","ITC1","Piemonte",19685.680353906,21121.4594006289,130801.733591206,28751.6131563476,530583.846042151,33027.7115240978
"IT","Italy","IT","ITA","IT","ITC2","Valle d’Aosta/Vallée d’Aoste",556.932243435868,431.499888697271,3062.28509773306,1178.4097694971,19968.2813271488,1182.56327423691
"LT","Lithuania","LT","LTU","LT","LT01","Sostinės regionas",1312.24382825384,554.129889574404,19304.0545933423,8346.58531625186,80991.9251888681,5861.49305896691
"LT","Lithuania","LT","LTU","LT","LT02","Vidurio ir vakarų Lietuvos regionas",12162.6470016904,1258.95508005498,37348.4733658475,9222.27513879549,97279.5678305846,7866.22385738444
"LU","Luxembourg","LU","LUX","LU","LU00","Luxembourg",5269.34657873297,246.079570018772,39558.6350501487,11457.7867993164,193819.977718307,3750.92983281976
"LV","Latvia","LV","LVA","LV","LV00","Latvija",30332.8615947312,1758.98428931193,53693.8175636095,16406.3229564671,156236.829775154,14785.9780972763
"ME","Montenegro","ME","MNE","ME","ME00","Црна Гора",1053.86460696325,16.574342972981,1941.60042183155,324.818916796922,11710.6877611665,540.976872216618
"MK","North Macedonia","MK","MKD","MK","MK00","Северна Македонија",2262.60610368246,894.041112783053,4133.16263166749,691.013789721092,34497.9038713948,1134.27336314461
"MT","Malta","MT","MLT","MT","MT00","Malta",278.422978133303,0,9505.01757709341,0,31245.2456575937,1902.21256948189
"NL","Netherlands (the)","NL","NLD","NL","NL12","Friesland (NL)",4270.00865746244,4470.96323562313,13606.749544641,2361.55807241502,67950.6776580733,2066.45121371479
"NL","Netherlands (the)","NL","NLD","NL","NL23","Flevoland",4451.26653865304,2120.85743301284,7034.86639948115,1738.39675448729,48482.1777710426,1440.06897474204
"NL","Netherlands (the)","NL","NLD","NL","NL13","Drenthe",3780.72732208473,3317.47876688826,10094.5555137267,1740.69824104898,50289.0542199946,1533.86895310821
"NL","Netherlands (the)","NL","NLD","NL","NL21","Overijssel",5892.58880703187,10103.4864574981,30542.7847778531,5163.07501593892,148179.108962913,4497.76733712687
"NL","Netherlands (the)","NL","NLD","NL","NL22","Gelderland",12673.3625111777,16654.041313216,51182.0156453274,9410.4949902476,267755.644130438,8075.35104608606
"NL","Netherlands (the)","NL","NLD","NL","NL34","Zeeland",4816.33482494642,3637.33010297971,10674.6082179139,1453.25910524505,43820.4112493983,1377.37170800266
"NL","Netherlands (the)","NL","NLD","NL","NL31","Utrecht",2619.10269317069,7435.05827348816,28383.8621273524,10507.9740942781,277967.503009617,7909.00630589251
"NL","Netherlands (the)","NL","NLD","NL","NL32","Noord-Holland",10404.9715818372,16081.1413415274,61025.3962079449,22239.50631732,590143.168541175,16836.0415626163
"NL","Netherlands (the)","NL","NLD","NL","NL33","Zuid-Holland",25065.2855740793,22547.0976159696,76130.2177081676,20348.8477226267,556691.669342843,16286.33806732
"NL","Netherlands (the)","NL","NLD","NL","NL11","Groningen",3262.46543837713,7438.19270097897,21176.6356358623,2337.565179306,71854.5214793571,2287.71276562923
"NL","Netherlands (the)","NL","NLD","NL","NL41","Noord-Brabant",19312.5191452764,29840.2206744712,88402.1898770653,13177.8773979687,385855.333870992,11883.3497658543
"NL","Netherlands (the)","NL","NLD","NL","NL42","Limburg (NL)",8293.20946500146,11717.4232526146,34430.2996410197,4843.59993608913,143345.525498195,4448.0622477753
"NO","Norway","NO","NOR","NO","NO07","Nord-Norge",10864.2864528039,997.623973440007,17888.1292219694,5257.35681766879,71921.0694664952,1425.26325526298
"NO","Norway","NO","NOR","NO","NO08","Oslo og Viken",2300.20747789538,2716.15500717193,57084.5524084087,31541.6822507941,380370.416984752,7146.43779751054
"NO","Norway","NO","NOR","NO","NO02","Innlandet",3000.08292364095,656.106254722125,11792.1520619756,3690.76159701487,48168.6952758463,936.790578921492
"NO","Norway","NO","NOR","NO","NO06","Trøndelag",5039.26919660437,898.154837774204,16557.4042829422,5805.95027651743,74929.3187430751,1450.4533108393
"NO","Norway","NO","NOR","NO","NO09","Agder og Sør-Østlandet",1347.01271542119,1609.82804419912,27798.6766470312,7145.49104756298,93823.5241238959,1829.23817525234
"NO","Norway","NO","NOR","NO","NO0A","Vestlandet",11800.2921494716,3249.14606441974,57796.7632137183,17261.9482675864,225649.90610067,4391.36802940792
"PL","Poland","PL","POL","PL","PL21","Małopolskie",7691.82940085391,11197.594001842,92818.7396631435,20498.0302907189,124390.635447602,48767.2866493909
"PL","Poland","PL","POL","PL","PL22","Śląskie",6592.28177302537,24920.4929441572,199224.456919276,25089.386899271,163786.755853054,69788.8254933981
"PL","Poland","PL","POL","PL","PL41","Wielkopolskie",26252.8317628554,18517.0612404591,149311.577599402,21944.5723865132,141731.230986507,59705.3392854671
"PL","Poland","PL","POL","PL","PL42","Zachodniopomorskie",7768.66635272851,5175.88396473382,42775.9088613723,9056.29868545555,55608.5905405459,22116.1466071497
"PL","Poland","PL","POL","PL","PL43","Lubuskie",4622.03794908968,4591.01197524836,36664.803798115,4468.87821952404,29657.5107659736,12854.5030230516
"PL","Poland","PL","POL","PL","PL51","Dolnośląskie",7577.51970987718,16848.6763586403,135230.619271471,18426.744904385,119019.443590668,50141.6704057177
"PL","Poland","PL","POL","PL","PL71","Łódzkie",14511.57763573,11479.8959574265,92606.8774161601,13739.7153363059,88438.6619753841,37118.861104512
"PL","Poland","PL","POL","PL","PL72","Świętokrzyskie",7104.69462881648,3970.66005855661,32199.1504383074,5197.07025671503,33212.8838451202,13830.8568538719
"PL","Poland","PL","POL","PL","PL81","Lubelskie",15313.0235628212,5140.3916987529,42481.2556144922,8884.70578902303,55343.4711800496,22387.4683690333
"PL","Poland","PL","POL","PL","PL82","Podkarpackie",4467.88765378598,7669.21596937185,61571.3457867712,8420.59748369503,54451.7649591541,22968.4157644828
"PL","Poland","PL","POL","PL","PL84","Podlaskie",11579.5222569549,3313.95067709615,27187.9952070776,5143.48118024357,32649.8916931586,13495.1703025898
"PL","Poland","PL","POL","PL","PL91","Warszawski stołeczny",7416.21358820515,11950.2164881347,107951.199351258,46920.3059765906,269380.561582229,98188.4641166012
"PL","Poland","PL","POL","PL","PL92","Mazowiecki regionalny",34899.9200569313,13900.3872114876,110834.892346093,12742.6097675392,87458.2726579967,39185.9359006104
"PL","Poland","PL","POL","PL","PL62","Warmińsko-mazurskie",10538.7788223735,4321.00305273548,35110.9434312546,5815.73829928197,37281.0901663346,15577.5427050872
"PL","Poland","PL","POL","PL","PL63","Pomorskie",8830.07300869734,9536.23869287003,77738.9124194275,13741.8244418698,85871.4330400304,34865.0049331902
"PL","Poland","PL","POL","PL","PL52","Opolskie",3802.11887821966,4066.98167928649,32612.1545876931,4335.43644954056,28300.7592761056,12058.1432791872
"PL","Poland","PL","POL","PL","PL61","Kujawsko-pomorskie",11989.4652279417,7992.93761308023,64555.9926310908,9759.56307363879,62807.7031222232,26355.8142613207
"PT","Portugal","PT","PRT","PT","PT11","Norte",6064.78745117953,4121.54675309078,85716.9411914317,13835.0611648825,274287.456670518,17144.8616026396
"PT","Portugal","PT","PRT","PT","PT15","Algarve",2224.09546097097,119.584567253046,4429.20740948429,2486.30199636026,43095.2891292023,2474.04579902282
"PT","Portugal","PT","PRT","PT","PT30","Região Autónoma da Madeira",0,0,0,0,0,0
"PT","Portugal","PT","PRT","PT","PT16","Centro (PT)",8943.44237707424,2579.30721180844,53721.1491549028,8608.1155368887,173187.458775557,10915.0047691481
"PT","Portugal","PT","PRT","PT","PT17","Área Metropolitana de Lisboa",1694.78210626356,1793.78899557432,50219.1012334138,20269.6875353522,352668.735273168,20300.2988535963
"PT","Portugal","PT","PRT","PT","PT18","Alentejo",8935.24433749679,656.678041136282,14297.9344873491,2698.74127964002,55458.8717537043,3535.87141235727
"PT","Portugal","PT","PRT","PT","PT20","Região Autónoma dos Açores",0,0,0,0,0,0
"RO","Romania","RO","ROU","RO","RO11","Nord-Vest",11844.7016547738,12949.6151776642,68328.0495456079,11556.4295951103,138028.890013854,11048.9885929815
"RO","Romania","RO","ROU","RO","RO12","Centru",10852.8688322133,14971.6465941513,76102.1733846444,9585.39061492081,117330.572445779,10090.4024848869
"RO","Romania","RO","ROU","RO","RO21","Nord-Est",16041.1685721186,8218.66503811043,45678.0290029364,10298.0505136602,121530.164051504,9367.61675766792
"RO","Romania","RO","ROU","RO","RO22","Sud-Est",16463.8204750436,10872.145397906,56632.4165225173,8684.62937439107,105378.570569358,8840.60957555413
"RO","Romania","RO","ROU","RO","RO31","Sud-Muntenia",18835.4501361025,15317.0302960862,77482.8167136845,9249.64347422079,114794.079322788,10249.2323353793
"RO","Romania","RO","ROU","RO","RO32","Bucureşti-Ilfov",4098.6912891094,16650.2132639176,100090.090839564,31010.225007233,355394.407909138,24768.0529797769
"RO","Romania","RO","ROU","RO","RO41","Sud-Vest Oltenia",12641.448248931,9449.04586983424,48462.0386864352,6567.67711016142,80503.3753959857,6949.94402266535
"RO","Romania","RO","ROU","RO","RO42","Vest",13120.8880266491,11764.51442361,60274.9223269577,8116.80613398572,99244.0718850243,8508.56217297284
"SE","Sweden","SE","SWE","SE","SE11","Stockholm",2254.70181071069,4060.2474933725,81980.7486415402,63887.3278165358,529485.767198883,10212.7814824917
"SE","Sweden","SE","SWE","SE","SE12","Östra Mellansverige",12620.6748675427,3805.4231195396,64629.3158377965,23134.9153641342,210376.796730652,4363.99323383067
"SE","Sweden","SE","SWE","SE","SE21","Småland med öarna",10835.186381377,2194.80522026406,36495.333118461,10914.5393475445,102947.921995862,2190.87482939594
"SE","Sweden","SE","SWE","SE","SE22","Sydsverige",15705.9109225152,2566.79178383338,46171.4054253485,23103.3243679852,201901.99806184,4065.5994234846
"SE","Sweden","SE","SWE","SE","SE23","Västsverige",10592.2385480227,5224.44263961359,88683.3406866574,31812.7623812535,288028.557870339,5955.91113238226
"SE","Sweden","SE","SWE","SE","SE31","Norra Mellansverige",10822.4363028269,1969.89802025566,32925.1396381331,10271.8475501109,96319.180638475,2041.62448547272
"SE","Sweden","SE","SWE","SE","SE32","Mellersta Norrland",7509.39208349383,723.858370346833,12544.6991163908,5007.83676162734,45679.3081855332,949.664114780765
"SE","Sweden","SE","SWE","SE","SE33","Övre Norrland",6310.58608761394,1839.04686475829,29957.0221927972,7363.03866201582,71811.3697993497,1562.34070344418
"SI","Slovenia","SI","SVN","SI","SI03","Vzhodna Slovenija",4174.06059577034,553.299390667318,29105.3032442448,4027.15677196835,67313.5160214823,5450.87746011307
"SI","Slovenia","SI","SVN","SI","SI04","Zahodna Slovenija",1856.046120489,407.836033908068,23086.6773458913,5725.80395459126,84912.449528443,6300.16788022349
"SK","Slovakia","SK","SVK","SK","SK01","Bratislavský kraj",1783.97988160825,2826.28732850978,33899.9210348377,15345.6438923,94925.8595697758,8509.80850276761
"SK","Slovakia","SK","SVK","SK","SK02","Západné Slovensko",7195.58124098874,6755.55177409476,75477.5861696331,12706.0456990228,91850.1021056431,9215.08083191527
"SK","Slovakia","SK","SVK","SK","SK03","Stredné Slovensko",4986.56047389236,3141.21713885368,35850.8423536574,9077.12582088813,60962.0611284775,5821.28956130777
"SK","Slovakia","SK","SVK","SK","SK04","Východné Slovensko",4146.33405510224,3301.12340967107,37809.1837840224,10160.7732918151,67364.9612819423,6373.05406645891
"TR","Turkey","TR","TUR","TR","TR10","İstanbul",2332.60035,5683.63610820625,25904.0536369992,5762.82351391456,219037.507792676,26106.9400161708
"TR","Turkey","TR","TUR","TR","TR21","Tekirdağ, Edirne, Kırklareli",4569.704286,2330.16222772523,10620.0759831814,2362.62727266832,89800.4230736447,11064.5939000122
"TR","Turkey","TR","TUR","TR","TR22","Balıkesir, Çanakkale",4251.232005,928.18692066268,4230.35594120669,941.11890871757,35770.7189547496,4650.51886108071
"TR","Turkey","TR","TUR","TR","TR31","İzmir",2596.361259,4300.93574674569,19602.1821509873,4360.85864423928,165750.626748151,19838.8338458603
"TR","Turkey","TR","TUR","TR","TR32","Aydın, Denizli, Muğla",4766.582283,2677.33375238934,12202.3640862416,2714.63577349532,103179.81332511,12664.714499547
"TR","Turkey","TR","TUR","TR","TR33","Manisa, Afyonkarahisar, Kütahya, Uşak",8296.511718,2096.6113291199,9555.63151677607,2125.82242018394,80799.7752842148,10374.0782853201
"TR","Turkey","TR","TUR","TR","TR41","Bursa, Eskişehir, Bilecik",10873.300191,3382.59556589921,15416.7042546611,3429.72366529271,130359.3841195,16485.957501855
"TR","Turkey","TR","TUR","TR","TR42","Kocaeli, Sakarya, Düzce, Bolu, Yalova",10496.00958,3879.01961871199,17679.233918056,3933.06415894108,149490.708726903,18708.1051874187
"TR","Turkey","TR","TUR","TR","TR51","Ankara",4601.048589,2963.87044748344,13508.2995432933,3005.16464843569,114222.442091217,13952.5653197507
"TR","Turkey","TR","TUR","TR","TR52","Konya, Karaman",7586.717505,2411.11554558353,10989.0332928984,2444.70847470192,92920.2239640689,11734.819912762
"TR","Turkey","TR","TUR","TR","TR61","Antalya, Isparta, Burdur",7597.071177,12023.4005442434,54798.5139561479,12190.9168803993,463361.06680048,55493.967377259
"TR","Turkey","TR","TUR","TR","TR62","Adana, Mersin",7369.335738,4043.83088164153,18430.3868267977,4100.17165901432,155842.249818024,19145.7099517426
"TR","Turkey","TR","TUR","TR","TR63","Hatay, Kahramanmaraş, Osmaniye",7096.69182,1263.86280516011,5760.2508801374,1281.47160607672,48707.0871117926,6463.16591160288
"TR","Turkey","TR","TUR","TR","TR71","Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",9119.436573,612.542089939607,2791.75563857885,621.07634830274,23606.3129736209,3700.42583813701
"TR","Turkey","TR","TUR","TR","TR72","Kayseri, Sivas, Yozgat",11359.989588,2553.38931623277,11637.4680828588,2588.96447830619,98403.2090732463,12759.8215923706
"TR","Turkey","TR","TUR","TR","TR81","Zonguldak, Karabük, Bartın",2218.687017,539.565380139938,2459.15295802143,547.082888623919,20793.9167650828,2678.13819342604
"TR","Turkey","TR","TUR","TR","TR82","Kastamonu, Çankırı, Sinop",4390.24428,152.454934916426,694.837026177364,154.579017203473,5875.34957534914,1133.04672683833
"TR","Turkey","TR","TUR","TR","TR83","Samsun, Tokat, Çorum, Amasya",10051.07808,818.375707856771,3729.87429665504,829.777748375569,31538.784692461,4730.60866103276
"TR","Turkey","TR","TUR","TR","TR90","Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",6274.548597,349.381368936815,1592.35981129055,354.24913381166,13464.5538285993,2217.94755823898
"TR","Turkey","TR","TUR","TR","TRA1","Erzurum, Erzincan, Bayburt",5609.66340599997,119.175675441571,543.161636334661,120.836093593277,4592.8244597751,1103.49109574099
"TR","Turkey","TR","TUR","TR","TRA2","Ağrı, Kars, Iğdır, Ardahan",6551.068242,32.6990793440459,149.031128855289,33.1546601048491,1260.16597654687,803.963207423621
"TR","Turkey","TR","TUR","TR","TRB1","Malatya, Elazığ, Bingöl, Tunceli",6822.79422,288.680996939169,1315.70844549629,292.703052325842,11125.266451412,1996.44514078432
"TR","Turkey","TR","TUR","TR","TRB2","Van, Muş, Bitlis, Hakkari",10008.731349,46.796651067881,213.282999864132,47.4486466079459,1803.46201407097,1213.90605095398
"TR","Turkey","TR","TUR","TR","TRC1","Gaziantep, Adıyaman, Kilis",6651.26502,1470.19896868021,6700.65996779172,1490.68255348197,56658.926069197,7357.92964774614
"TR","Turkey","TR","TUR","TR","TRC2","Şanlıurfa, Diyarbakır",18177.79743,542.618753680831,2473.0691818034,550.178803369907,20911.5885016304,4287.94914111624
"TR","Turkey","TR","TUR","TR","TRC3","Mardin, Batman, Şırnak, Siirt",7421.482914,448.697192319699,2045.00708971121,454.948677448576,17292.0139305497,2784.75751927924
"UK","United Kingdom","GB","GBR","UK","UKC1","Tees Valley and Durham",1200.88687613387,16954.0976675621,14969.30916479,3630.71494343949,75658.2129324384,4569.28319033883
"UK","United Kingdom","GB","GBR","UK","UKC2","Northumberland and Tyne and Wear",1628.38691969549,19989.5123858454,18843.031245474,5312.43347327436,107928.34174688,6417.39596528698
"UK","United Kingdom","GB","GBR","UK","UKD1","Cumbria",2356.79346438936,10630.1159317489,8802.38896298366,1755.78774634127,38350.9136128363,2380.22074305669
"UK","United Kingdom","GB","GBR","UK","UKD3","Greater Manchester",280.660833079794,31384.4463179412,34640.6473605659,12741.6125355911,248649.887127014,14404.1079633285
"UK","United Kingdom","GB","GBR","UK","UKD4","Lancashire",1981.43472219635,27095.6580625172,23270.1509645889,5236.05950017086,110671.047173275,6740.5254635947
"UK","United Kingdom","GB","GBR","UK","UKD6","Cheshire",1694.73215372303,27014.7282405483,22685.2302645765,4776.72059344376,102248.515607295,6273.61963884299
"UK","United Kingdom","GB","GBR","UK","UKD7","Merseyside",261.505347608273,16656.061493184,17201.2248228168,5736.56502486238,113416.823825567,6627.15075089217
"UK","United Kingdom","GB","GBR","UK","UKE1","East Yorkshire and Northern Lincolnshire",4756.35782026641,21255.4003532202,16906.768957439,2909.32321463627,65803.9460189613,4162.30723779009
"UK","United Kingdom","GB","GBR","UK","UKE2","North Yorkshire",4596.27843023837,11494.4733829594,11374.4010832392,3486.32646273489,70651.6550503191,4194.32902261529
"UK","United Kingdom","GB","GBR","UK","UKE3","South Yorkshire",527.936602341837,14138.9375434419,14502.2139714757,4780.5054517124,94728.0493542202,5543.30240903511
"UK","United Kingdom","GB","GBR","UK","UKE4","West Yorkshire",767.243288321713,32844.3367245272,31759.7266167815,9439.28944230334,189794.640723351,11211.516825731
"UK","United Kingdom","GB","GBR","UK","UKF1","Derbyshire and Nottinghamshire",2871.79997379105,36735.8028957822,32501.3528364291,7921.6850701238,164981.786461274,9960.47909382265
"UK","United Kingdom","GB","GBR","UK","UKF2","Leicestershire, Rutland and Northamptonshire",3087.58571658513,32813.192946466,29372.5200345896,7366.58026008325,152741.461695023,9196.79177390056
"UK","United Kingdom","GB","GBR","UK","UKF3","Lincolnshire",9210.98345071388,10851.3647297288,9701.39822647973,2346.40609763751,50625.2857055079,3120.31132305218
"UK","United Kingdom","GB","GBR","UK","UKG1","Herefordshire, Worcestershire and Warwickshire",6017.40789190988,31579.2264195329,26702.6599362697,5704.51132707896,122566.753211376,7536.48982097848
"UK","United Kingdom","GB","GBR","UK","UKG2","Shropshire and Staffordshire",5267.11792079076,23183.742657577,21370.7024425288,5710.0530566989,117721.019300982,7063.56801453234
"UK","United Kingdom","GB","GBR","UK","UKG3","West Midlands",220.321812203509,41441.2035799963,39274.5643337047,11226.0883301007,226929.733070066,13450.6507108164
"UK","United Kingdom","GB","GBR","UK","UKH1","East Anglia",13002.8005807082,34534.3523462547,34364.9840949405,10647.9690057362,215238.976238755,12757.5489738281
"UK","United Kingdom","GB","GBR","UK","UKH2","Bedfordshire and Hertfordshire",1356.256194519,26158.2721777218,27996.94686986,9850.97383490192,193561.302797802,11264.1454477939
"UK","United Kingdom","GB","GBR","UK","UKH3","Essex",2112.44267179126,18034.2374740303,20369.2986158331,7704.5665166084,150227.498611257,8697.70098274158
"UK","United Kingdom","GB","GBR","UK","UKI3","Inner London — West",179.855153021351,9573.29194021594,48345.8547215404,36603.6242185597,668231.075088078,36922.1884429309
"UK","United Kingdom","GB","GBR","UK","UKI4","Inner London — East",100.859122175436,9310.41940665508,29361.4386947047,20307.8921558065,373018.667828867,20705.2144605939
"UK","United Kingdom","GB","GBR","UK","UKI5","Outer London — East and North East",77.2512218493803,11789.3970461369,15938.1439176047,7320.21645184816,139276.032435232,7929.39241009919
"UK","United Kingdom","GB","GBR","UK","UKI6","Outer London — South",64.8672748527533,3730.40957502543,9861.80901228501,6488.9603637529,119627.946622767,6658.25166991021
"UK","United Kingdom","GB","GBR","UK","UKI7","Outer London — West and North West",69.5861432189187,12976.6584123726,23997.9908578532,13647.5734355482,254512.619938856,14285.2325873625
"UK","United Kingdom","GB","GBR","UK","UKJ1","Berkshire, Buckinghamshire and Oxfordshire",2811.21219435426,37714.0559020387,43177.6411633624,16630.3333985167,323203.928978084,18671.2283926042
"UK","United Kingdom","GB","GBR","UK","UKJ2","Surrey, East and West Sussex",2240.48012097789,33819.4031361361,38935.5958253225,15103.4384515935,293216.682501762,16926.7085959603
"UK","United Kingdom","GB","GBR","UK","UKJ3","Hampshire and Isle of Wight",2180.86997850801,24036.1261774554,27043.3661473856,10183.9430189332,198554.972662938,11495.0635338053
"UK","United Kingdom","GB","GBR","UK","UKJ4","Kent",3931.92840972804,18164.6286803348,20655.6794448186,7863.28924622916,153561.779029234,8900.04288399396
"UK","United Kingdom","GB","GBR","UK","UKK1","Gloucestershire, Wiltshire and Bristol/Bath area",3659.8681619531,39475.6136473045,39481.7192021557,12452.8351876083,248751.861473929,14632.6281650834
"UK","United Kingdom","GB","GBR","UK","UKK2","Dorset and Somerset",3907.99734950909,16732.8904652826,16472.5561335391,5028.00241109567,101405.494144732,6001.80911783612
"UK","United Kingdom","GB","GBR","UK","UKK3","Cornwall and Isles of Scilly",6651.45271369801,4395.92649992214,5081.42838615665,1919.39751606926,38670.1005841464,2287.21360706089
"UK","United Kingdom","GB","GBR","UK","UKK4","Devon",3922.18078646654,13489.0672231716,13691.0717726009,4402.50382851861,88233.8851671003,5201.33979983957
"UK","United Kingdom","GB","GBR","UK","UKL1","West Wales and The Valleys",4153.8297232842,26907.6407489698,23955.8876673379,5912.23431266864,123268.629683694,7447.09845347312
"UK","United Kingdom","GB","GBR","UK","UKL2","East Wales",2295.82379442696,23929.4120441309,20391.703415553,4480.98069849082,95262.3557974907,5821.77961964362
"UK","United Kingdom","GB","GBR","UK","UKM5","North Eastern Scotland",3570.33227862399,13040.3931911672,11198.6781093571,2494.1107079884,53350.5850754121,3272.08944701819
"UK","United Kingdom","GB","GBR","UK","UKM6","Highlands and Islands",3009.7978869143,9549.66975500988,8285.23607277875,1895.64042394907,40405.5959876975,2473.07570022114
"UK","United Kingdom","GB","GBR","UK","UKM7","Eastern Scotland",6800.29395508244,28168.3171414898,28832.5883913641,9416.86036143581,188002.819035858,11055.177535888
"UK","United Kingdom","GB","GBR","UK","UKM8","West Central Scotland",291.248150521969,19024.2959528579,20133.2011895148,6973.37475050987,137166.743244039,7987.98319047823
"UK","United Kingdom","GB","GBR","UK","UKM9","Southern Scotland",5034.9936494377,13097.3844100103,11726.1999530435,2905.45648261003,61141.6300301581,3714.25126034264
"UK","United Kingdom","GB","GBR","UK","UKN0","Northern Ireland",6971.08975375162,24355.3225241787,23455.0738595215,6854.54842480222,139472.548071747,8300.99553302157
