ENDW_COMMi,PROD_COMMj,REGr,Value
capital,ocr,mea_m,0
capital,ocr,mex,0
capital,ocr,mlt,0
capital,ocr,naf,0
capital,ocr,nld,0
capital,ocr,nor,0
capital,ocr,oas_cpa,0
capital,ocr,oas_l,0
capital,ocr,oas_m,0
capital,ocr,pak,0
capital,ocr,pol,0
capital,ocr,prt,0
capital,ocr,rou,0
capital,ocr,rus,0
capital,ocr,ssa_l,0
capital,ocr,ssa_m,0
capital,ocr,svk,0
capital,ocr,svn,0
capital,ocr,swe,0
capital,ocr,tur,0
capital,ocr,twn,0
capital,ocr,ukr,0
capital,ocr,usa,0
capital,ocr,xee,0
capital,ocr,xef,0
capital,ocr,xer,0
capital,ocr,zaf,0
capital,ofd,alb,0
capital,ofd,anuz,0
capital,ofd,aut,0
capital,ofd,bel,0
capital,ofd,bgr,0
capital,ofd,blr,0
capital,ofd,bra,0
capital,ofd,can_xna,0
capital,ofd,cas,0
capital,ofd,che,0
capital,ofd,chn,0
capital,ofd,cyp,0
capital,ofd,cze,0
capital,ofd,deu,0
capital,ofd,dnk,0
capital,ofd,esp,0
capital,ofd,est,0
capital,ofd,fin,0
capital,ofd,fra,0
capital,ofd,gbr,0
capital,ofd,grc,0
capital,ofd,hrv,0
capital,ofd,hun,0
capital,ofd,idn,0
capital,ofd,ind,0
capital,ofd,irl,0
capital,ofd,ita,0
capital,ofd,jpn,0
capital,ofd,kor,0
capital,ofd,lam_l,0
capital,ofd,lam_m,0
capital,ofd,ltu,0
capital,ofd,lux,0
capital,ofd,lva,0
capital,ofd,mea_h,0
capital,ofd,mea_m,0
capital,ofd,mex,0
capital,ofd,mlt,0
capital,ofd,naf,0
capital,ofd,nld,0
capital,ofd,nor,0
capital,ofd,oas_cpa,0
capital,ofd,oas_l,0
capital,ofd,oas_m,0
capital,ofd,pak,0
capital,ofd,pol,0
capital,ofd,prt,0
capital,ofd,rou,0
capital,ofd,rus,0
capital,ofd,ssa_l,0
capital,ofd,ssa_m,0
capital,ofd,svk,0
capital,ofd,svn,0
capital,ofd,swe,0
capital,ofd,tur,0
capital,ofd,twn,0
capital,ofd,ukr,0
capital,ofd,usa,0
capital,ofd,xee,0
capital,ofd,xef,0
capital,ofd,xer,0
capital,ofd,zaf,0
capital,omf,alb,0
capital,omf,anuz,0
capital,omf,aut,0
capital,omf,bel,0
capital,omf,bgr,0
capital,omf,blr,0
capital,omf,bra,0
capital,omf,can_xna,0
capital,omf,cas,0
capital,omf,che,0
capital,omf,chn,0
capital,omf,cyp,0
capital,omf,cze,0
capital,omf,deu,0
capital,omf,dnk,0
capital,omf,esp,0
capital,omf,est,0
capital,omf,fin,0
capital,omf,fra,0
capital,omf,gbr,0
capital,omf,grc,0
capital,omf,hrv,0
capital,omf,hun,0
capital,omf,idn,0
capital,omf,ind,0
capital,omf,irl,0
capital,omf,ita,0
capital,omf,jpn,0
capital,omf,kor,0
capital,omf,lam_l,0
capital,omf,lam_m,0
capital,omf,ltu,0
capital,omf,lux,0
capital,omf,lva,0
capital,omf,mea_h,0
capital,omf,mea_m,0
capital,omf,mex,0
capital,omf,mlt,0
capital,omf,naf,0
capital,omf,nld,0
capital,omf,nor,0
capital,omf,oas_cpa,0
capital,omf,oas_l,0
capital,omf,oas_m,0
capital,omf,pak,0
capital,omf,pol,0
capital,omf,prt,0
capital,omf,rou,0
capital,omf,rus,0
capital,omf,ssa_l,0
capital,omf,ssa_m,0
capital,omf,svk,0
capital,omf,svn,0
capital,omf,swe,0
capital,omf,tur,0
capital,omf,twn,0
capital,omf,ukr,0
capital,omf,usa,0
capital,omf,xee,0
capital,omf,xef,0
capital,omf,xer,0
capital,omf,zaf,0
capital,omt,alb,0
capital,omt,anuz,0
capital,omt,aut,0
capital,omt,bel,0
capital,omt,bgr,0
capital,omt,blr,0
capital,omt,bra,0
capital,omt,can_xna,0
capital,omt,cas,0
capital,omt,che,0
capital,omt,chn,0
capital,omt,cyp,0
capital,omt,cze,0
capital,omt,deu,0
capital,omt,dnk,0
capital,omt,esp,0
capital,omt,est,0
capital,omt,fin,0
capital,omt,fra,0
capital,omt,gbr,0
capital,omt,grc,0
capital,omt,hrv,0
capital,omt,hun,0
capital,omt,idn,0
capital,omt,ind,0
capital,omt,irl,0
capital,omt,ita,0
capital,omt,jpn,0
capital,omt,kor,0
capital,omt,lam_l,0
capital,omt,lam_m,0
capital,omt,ltu,0
capital,omt,lux,0
capital,omt,lva,0
capital,omt,mea_h,0
capital,omt,mea_m,0
capital,omt,mex,0
capital,omt,mlt,0
capital,omt,naf,0
capital,omt,nld,0
capital,omt,nor,0
capital,omt,oas_cpa,0
capital,omt,oas_l,0
capital,omt,oas_m,0
capital,omt,pak,0
capital,omt,pol,0
capital,omt,prt,0
capital,omt,rou,0
capital,omt,rus,0
capital,omt,ssa_l,0
capital,omt,ssa_m,0
capital,omt,svk,0
capital,omt,svn,0
capital,omt,swe,0
capital,omt,tur,0
capital,omt,twn,0
capital,omt,ukr,0
capital,omt,usa,0
capital,omt,xee,0
capital,omt,xef,0
capital,omt,xer,0
capital,omt,zaf,0
capital,osd,alb,0
capital,osd,anuz,0
capital,osd,aut,0
capital,osd,bel,0
capital,osd,bgr,0
capital,osd,blr,0
capital,osd,bra,0
capital,osd,can_xna,0
capital,osd,cas,0
capital,osd,che,0
capital,osd,chn,0
capital,osd,cyp,0
capital,osd,cze,0
capital,osd,deu,0
capital,osd,dnk,0
capital,osd,esp,0
capital,osd,est,0
capital,osd,fin,0
capital,osd,fra,0
capital,osd,gbr,0
capital,osd,grc,0
capital,osd,hrv,0
capital,osd,hun,0
capital,osd,idn,0
capital,osd,ind,0
capital,osd,irl,0
capital,osd,ita,0
capital,osd,jpn,0
capital,osd,kor,0
capital,osd,lam_l,0
capital,osd,lam_m,0
capital,osd,ltu,0
capital,osd,lux,0
capital,osd,lva,0
capital,osd,mea_h,0
capital,osd,mea_m,0
capital,osd,mex,0
capital,osd,mlt,0
capital,osd,naf,0
capital,osd,nld,0
capital,osd,nor,0
capital,osd,oas_cpa,0
capital,osd,oas_l,0
capital,osd,oas_m,0
capital,osd,pak,0
capital,osd,pol,0
capital,osd,prt,0
capital,osd,rou,0
capital,osd,rus,0
capital,osd,ssa_l,0
capital,osd,ssa_m,0
capital,osd,svk,0
capital,osd,svn,0
capital,osd,swe,0
capital,osd,tur,0
capital,osd,twn,0
capital,osd,ukr,0
capital,osd,usa,0
capital,osd,xee,0
capital,osd,xef,0
capital,osd,xer,0
capital,osd,zaf,0
capital,osg,alb,0
capital,osg,anuz,0
capital,osg,aut,0
capital,osg,bel,0
capital,osg,bgr,0
capital,osg,blr,0
capital,osg,bra,0
capital,osg,can_xna,0
capital,osg,cas,0
capital,osg,che,0
capital,osg,chn,0
capital,osg,cyp,0
capital,osg,cze,0
capital,osg,deu,0
capital,osg,dnk,0
capital,osg,esp,0
capital,osg,est,0
capital,osg,fin,0
capital,osg,fra,0
capital,osg,gbr,0
capital,osg,grc,0
capital,osg,hrv,0
capital,osg,hun,0
capital,osg,idn,0
capital,osg,ind,0
capital,osg,irl,0
capital,osg,ita,0
capital,osg,jpn,0
capital,osg,kor,0
capital,osg,lam_l,0
capital,osg,lam_m,0
capital,osg,ltu,0
capital,osg,lux,0
capital,osg,lva,0
capital,osg,mea_h,0
capital,osg,mea_m,0
capital,osg,mex,0
capital,osg,mlt,0
capital,osg,naf,0
capital,osg,nld,0
capital,osg,nor,0
capital,osg,oas_cpa,0
capital,osg,oas_l,0
capital,osg,oas_m,0
capital,osg,pak,0
capital,osg,pol,0
capital,osg,prt,0
capital,osg,rou,0
capital,osg,rus,0
capital,osg,ssa_l,0
capital,osg,ssa_m,0
capital,osg,svk,0
capital,osg,svn,0
capital,osg,swe,0
capital,osg,tur,0
capital,osg,twn,0
capital,osg,ukr,0
capital,osg,usa,0
capital,osg,xee,0
capital,osg,xef,0
capital,osg,xer,0
capital,osg,zaf,0
capital,p_c,alb,0
capital,p_c,anuz,0
capital,p_c,aut,0
capital,p_c,bel,0
capital,p_c,bgr,0
capital,p_c,blr,0
capital,p_c,bra,0
capital,p_c,can_xna,0
capital,p_c,cas,0
capital,p_c,che,0
capital,p_c,chn,0
capital,p_c,cyp,0
capital,p_c,cze,0
capital,p_c,deu,0
capital,p_c,dnk,0
capital,p_c,esp,0
capital,p_c,est,0
capital,p_c,fin,0
capital,p_c,fra,0
capital,p_c,gbr,0
capital,p_c,grc,0
capital,p_c,hrv,0
capital,p_c,hun,0
capital,p_c,idn,0
capital,p_c,ind,0
capital,p_c,irl,0
capital,p_c,ita,0
capital,p_c,jpn,0
capital,p_c,kor,0
capital,p_c,lam_l,0
capital,p_c,lam_m,0
capital,p_c,ltu,0
capital,p_c,lux,0
capital,p_c,lva,0
capital,p_c,mea_h,0
capital,p_c,mea_m,0
capital,p_c,mex,0
capital,p_c,mlt,0
capital,p_c,naf,0
capital,p_c,nld,0
capital,p_c,nor,0
capital,p_c,oas_cpa,0
capital,p_c,oas_l,0
capital,p_c,oas_m,0
capital,p_c,pak,0
capital,p_c,pol,0
capital,p_c,prt,0
capital,p_c,rou,0
capital,p_c,rus,0
capital,p_c,ssa_l,0
capital,p_c,ssa_m,0
capital,p_c,svk,0
capital,p_c,svn,0
capital,p_c,swe,0
capital,p_c,tur,0
capital,p_c,twn,0
capital,p_c,ukr,0
capital,p_c,usa,0
capital,p_c,xee,0
capital,p_c,xef,0
capital,p_c,xer,0
capital,p_c,zaf,0
capital,pcr,alb,0
capital,pcr,anuz,0
capital,pcr,aut,0
capital,pcr,bel,0
capital,pcr,bgr,0
capital,pcr,blr,0
capital,pcr,bra,0
capital,pcr,can_xna,0
capital,pcr,cas,0
capital,pcr,che,0
capital,pcr,chn,0
capital,pcr,cyp,0
capital,pcr,cze,0
capital,pcr,deu,0
capital,pcr,dnk,0
capital,pcr,esp,0
capital,pcr,est,0
capital,pcr,fin,0
capital,pcr,fra,0
capital,pcr,gbr,0
capital,pcr,grc,0
capital,pcr,hrv,0
capital,pcr,hun,0
capital,pcr,idn,0
capital,pcr,ind,0
capital,pcr,irl,0
capital,pcr,ita,0
capital,pcr,jpn,0
capital,pcr,kor,0
capital,pcr,lam_l,0
capital,pcr,lam_m,0
capital,pcr,ltu,0
capital,pcr,lux,0
capital,pcr,lva,0
capital,pcr,mea_h,0
capital,pcr,mea_m,0
capital,pcr,mex,0
capital,pcr,mlt,0
capital,pcr,naf,0
capital,pcr,nld,0
capital,pcr,nor,0
capital,pcr,oas_cpa,0
capital,pcr,oas_l,0
capital,pcr,oas_m,0
capital,pcr,pak,0
capital,pcr,pol,0
capital,pcr,prt,0
capital,pcr,rou,0
capital,pcr,rus,0
capital,pcr,ssa_l,0
capital,pcr,ssa_m,0
capital,pcr,svk,0
capital,pcr,svn,0
capital,pcr,swe,0
capital,pcr,tur,0
capital,pcr,twn,0
capital,pcr,ukr,0
capital,pcr,usa,0
capital,pcr,xee,0
capital,pcr,xef,0
capital,pcr,xer,0
capital,pcr,zaf,0
capital,pdr,alb,0
capital,pdr,anuz,0
capital,pdr,aut,0
capital,pdr,bel,0
capital,pdr,bgr,0
capital,pdr,blr,0
capital,pdr,bra,0
capital,pdr,can_xna,0
capital,pdr,cas,0
capital,pdr,che,0
capital,pdr,chn,0
capital,pdr,cyp,0
capital,pdr,cze,0
capital,pdr,deu,0
capital,pdr,dnk,0
capital,pdr,esp,0
capital,pdr,est,0
capital,pdr,fin,0
capital,pdr,fra,0
capital,pdr,gbr,0
capital,pdr,grc,0
capital,pdr,hrv,0
capital,pdr,hun,0
capital,pdr,idn,0
capital,pdr,ind,0
capital,pdr,irl,0
capital,pdr,ita,0
capital,pdr,jpn,0
capital,pdr,kor,0
capital,pdr,lam_l,0
capital,pdr,lam_m,0
capital,pdr,ltu,0
capital,pdr,lux,0
capital,pdr,lva,0
capital,pdr,mea_h,0
capital,pdr,mea_m,0
capital,pdr,mex,0
capital,pdr,mlt,0
capital,pdr,naf,0
capital,pdr,nld,0
capital,pdr,nor,0
capital,pdr,oas_cpa,0
capital,pdr,oas_l,0
capital,pdr,oas_m,0
capital,pdr,pak,0
capital,pdr,pol,0
capital,pdr,prt,0
capital,pdr,rou,0
capital,pdr,rus,0
capital,pdr,ssa_l,0
capital,pdr,ssa_m,0
capital,pdr,svk,0
capital,pdr,svn,0
capital,pdr,swe,0
capital,pdr,tur,0
capital,pdr,twn,0
capital,pdr,ukr,0
capital,pdr,usa,0
capital,pdr,xee,0
capital,pdr,xef,0
capital,pdr,xer,0
capital,pdr,zaf,0
capital,pfb,alb,0
capital,pfb,anuz,0
capital,pfb,aut,0
capital,pfb,bel,0
capital,pfb,bgr,0
capital,pfb,blr,0
capital,pfb,bra,0
capital,pfb,can_xna,0
capital,pfb,cas,0
capital,pfb,che,0
capital,pfb,chn,0
capital,pfb,cyp,0
capital,pfb,cze,0
capital,pfb,deu,0
capital,pfb,dnk,0
capital,pfb,esp,0
capital,pfb,est,0
capital,pfb,fin,0
capital,pfb,fra,0
capital,pfb,gbr,0
capital,pfb,grc,0
capital,pfb,hrv,0
capital,pfb,hun,0
capital,pfb,idn,0
capital,pfb,ind,0
capital,pfb,irl,0
capital,pfb,ita,0
capital,pfb,jpn,0
capital,pfb,kor,0
capital,pfb,lam_l,0
capital,pfb,lam_m,0
capital,pfb,ltu,0
capital,pfb,lux,0
capital,pfb,lva,0
capital,pfb,mea_h,0
capital,pfb,mea_m,0
capital,pfb,mex,0
capital,pfb,mlt,0
capital,pfb,naf,0
capital,pfb,nld,0
capital,pfb,nor,0
capital,pfb,oas_cpa,0
capital,pfb,oas_l,0
capital,pfb,oas_m,0
capital,pfb,pak,0
capital,pfb,pol,0
capital,pfb,prt,0
capital,pfb,rou,0
capital,pfb,rus,0
capital,pfb,ssa_l,0
capital,pfb,ssa_m,0
capital,pfb,svk,0
capital,pfb,svn,0
capital,pfb,swe,0
capital,pfb,tur,0
capital,pfb,twn,0
capital,pfb,ukr,0
capital,pfb,usa,0
capital,pfb,xee,0
capital,pfb,xef,0
capital,pfb,xer,0
capital,pfb,zaf,0
capital,rmk,alb,0
capital,rmk,anuz,0
capital,rmk,aut,0
capital,rmk,bel,0
capital,rmk,bgr,0
capital,rmk,blr,0
capital,rmk,bra,0
capital,rmk,can_xna,0
capital,rmk,cas,0
capital,rmk,che,0
capital,rmk,chn,0
capital,rmk,cyp,0
capital,rmk,cze,0
capital,rmk,deu,0
capital,rmk,dnk,0
capital,rmk,esp,0
capital,rmk,est,0
capital,rmk,fin,0
capital,rmk,fra,0
capital,rmk,gbr,0
capital,rmk,grc,0
capital,rmk,hrv,0
capital,rmk,hun,0
capital,rmk,idn,0
capital,rmk,ind,0
capital,rmk,irl,0
capital,rmk,ita,0
capital,rmk,jpn,0
capital,rmk,kor,0
capital,rmk,lam_l,0
capital,rmk,lam_m,0
capital,rmk,ltu,0
capital,rmk,lux,0
capital,rmk,lva,0
capital,rmk,mea_h,0
capital,rmk,mea_m,0
capital,rmk,mex,0
capital,rmk,mlt,0
capital,rmk,naf,0
capital,rmk,nld,0
capital,rmk,nor,0
capital,rmk,oas_cpa,0
capital,rmk,oas_l,0
capital,rmk,oas_m,0
capital,rmk,pak,0
capital,rmk,pol,0
capital,rmk,prt,0
capital,rmk,rou,0
capital,rmk,rus,0
capital,rmk,ssa_l,0
capital,rmk,ssa_m,0
capital,rmk,svk,0
capital,rmk,svn,0
capital,rmk,swe,0
capital,rmk,tur,0
capital,rmk,twn,0
capital,rmk,ukr,0
capital,rmk,usa,0
capital,rmk,xee,0
capital,rmk,xef,0
capital,rmk,xer,0
capital,rmk,zaf,0
capital,sgr,alb,0
capital,sgr,anuz,0
capital,sgr,aut,0
capital,sgr,bel,0
capital,sgr,bgr,0
capital,sgr,blr,0
capital,sgr,bra,0
capital,sgr,can_xna,0
capital,sgr,cas,0
capital,sgr,che,0
capital,sgr,chn,0
capital,sgr,cyp,0
capital,sgr,cze,0
capital,sgr,deu,0
capital,sgr,dnk,0
capital,sgr,esp,0
capital,sgr,est,0
capital,sgr,fin,0
capital,sgr,fra,0
capital,sgr,gbr,0
capital,sgr,grc,0
capital,sgr,hrv,0
capital,sgr,hun,0
capital,sgr,idn,0
capital,sgr,ind,0
capital,sgr,irl,0
capital,sgr,ita,0
capital,sgr,jpn,0
capital,sgr,kor,0
capital,sgr,lam_l,0
capital,sgr,lam_m,0
capital,sgr,ltu,0
capital,sgr,lux,0
capital,sgr,lva,0
capital,sgr,mea_h,0
capital,sgr,mea_m,0
capital,sgr,mex,0
capital,sgr,mlt,0
capital,sgr,naf,0
capital,sgr,nld,0
capital,sgr,nor,0
capital,sgr,oas_cpa,0
capital,sgr,oas_l,0
capital,sgr,oas_m,0
capital,sgr,pak,0
capital,sgr,pol,0
capital,sgr,prt,0
capital,sgr,rou,0
capital,sgr,rus,0
capital,sgr,ssa_l,0
capital,sgr,ssa_m,0
capital,sgr,svk,0
capital,sgr,svn,0
capital,sgr,swe,0
capital,sgr,tur,0
capital,sgr,twn,0
capital,sgr,ukr,0
capital,sgr,usa,0
capital,sgr,xee,0
capital,sgr,xef,0
capital,sgr,xer,0
capital,sgr,zaf,0
capital,svs,alb,0
capital,svs,anuz,0
capital,svs,aut,0
capital,svs,bel,0
capital,svs,bgr,0
capital,svs,blr,0
capital,svs,bra,0
capital,svs,can_xna,0
capital,svs,cas,0
capital,svs,che,0
capital,svs,chn,0
capital,svs,cyp,0
capital,svs,cze,0
capital,svs,deu,0
capital,svs,dnk,0
capital,svs,esp,0
capital,svs,est,0
capital,svs,fin,0
capital,svs,fra,0
capital,svs,gbr,0
capital,svs,grc,0
capital,svs,hrv,0
capital,svs,hun,0
capital,svs,idn,0
capital,svs,ind,0
capital,svs,irl,0
capital,svs,ita,0
capital,svs,jpn,0
capital,svs,kor,0
capital,svs,lam_l,0
capital,svs,lam_m,0
capital,svs,ltu,0
capital,svs,lux,0
capital,svs,lva,0
capital,svs,mea_h,0
capital,svs,mea_m,0
capital,svs,mex,0
capital,svs,mlt,0
capital,svs,naf,0
capital,svs,nld,0
capital,svs,nor,0
capital,svs,oas_cpa,0
capital,svs,oas_l,0
capital,svs,oas_m,0
capital,svs,pak,0
capital,svs,pol,0
capital,svs,prt,0
capital,svs,rou,0
capital,svs,rus,0
capital,svs,ssa_l,0
capital,svs,ssa_m,0
capital,svs,svk,0
capital,svs,svn,0
capital,svs,swe,0
capital,svs,tur,0
capital,svs,twn,0
capital,svs,ukr,0
capital,svs,usa,0
capital,svs,xee,0
capital,svs,xef,0
capital,svs,xer,0
capital,svs,zaf,0
capital,trd,alb,0
capital,trd,anuz,0
capital,trd,aut,0
capital,trd,bel,0
capital,trd,bgr,0
capital,trd,blr,0
capital,trd,bra,0
capital,trd,can_xna,0
capital,trd,cas,0
capital,trd,che,0
capital,trd,chn,0
capital,trd,cyp,0
capital,trd,cze,0
capital,trd,deu,0
capital,trd,dnk,0
capital,trd,esp,0
capital,trd,est,0
capital,trd,fin,0
capital,trd,fra,0
capital,trd,gbr,0
capital,trd,grc,0
capital,trd,hrv,0
capital,trd,hun,0
capital,trd,idn,0
capital,trd,ind,0
capital,trd,irl,0
capital,trd,ita,0
capital,trd,jpn,0
capital,trd,kor,0
capital,trd,lam_l,0
capital,trd,lam_m,0
capital,trd,ltu,0
capital,trd,lux,0
capital,trd,lva,0
capital,trd,mea_h,0
capital,trd,mea_m,0
capital,trd,mex,0
capital,trd,mlt,0
capital,trd,naf,0
capital,trd,nld,0
capital,trd,nor,0
capital,trd,oas_cpa,0
capital,trd,oas_l,0
capital,trd,oas_m,0
capital,trd,pak,0
capital,trd,pol,0
capital,trd,prt,0
capital,trd,rou,0
capital,trd,rus,0
capital,trd,ssa_l,0
capital,trd,ssa_m,0
capital,trd,svk,0
capital,trd,svn,0
capital,trd,swe,0
capital,trd,tur,0
capital,trd,twn,0
capital,trd,ukr,0
capital,trd,usa,0
capital,trd,xee,0
capital,trd,xef,0
capital,trd,xer,0
capital,trd,zaf,0
capital,tsp,alb,0
capital,tsp,anuz,0
capital,tsp,aut,0
capital,tsp,bel,0
capital,tsp,bgr,0
capital,tsp,blr,0
capital,tsp,bra,0
capital,tsp,can_xna,0
capital,tsp,cas,0
capital,tsp,che,0
capital,tsp,chn,0
capital,tsp,cyp,0
capital,tsp,cze,0
capital,tsp,deu,0
capital,tsp,dnk,0
capital,tsp,esp,0
capital,tsp,est,0
capital,tsp,fin,0
capital,tsp,fra,0
capital,tsp,gbr,0
capital,tsp,grc,0
capital,tsp,hrv,0
capital,tsp,hun,0
capital,tsp,idn,0
capital,tsp,ind,0
capital,tsp,irl,0
capital,tsp,ita,0
capital,tsp,jpn,0
capital,tsp,kor,0
capital,tsp,lam_l,0
capital,tsp,lam_m,0
capital,tsp,ltu,0
capital,tsp,lux,0
capital,tsp,lva,0
capital,tsp,mea_h,0
capital,tsp,mea_m,0
capital,tsp,mex,0
capital,tsp,mlt,0
capital,tsp,naf,0
capital,tsp,nld,0
capital,tsp,nor,0
capital,tsp,oas_cpa,0
capital,tsp,oas_l,0
capital,tsp,oas_m,0
capital,tsp,pak,0
capital,tsp,pol,0
capital,tsp,prt,0
capital,tsp,rou,0
capital,tsp,rus,0
capital,tsp,ssa_l,0
capital,tsp,ssa_m,0
capital,tsp,svk,0
capital,tsp,svn,0
capital,tsp,swe,0
capital,tsp,tur,0
capital,tsp,twn,0
capital,tsp,ukr,0
capital,tsp,usa,0
capital,tsp,xee,0
capital,tsp,xef,0
capital,tsp,xer,0
capital,tsp,zaf,0
capital,twl,alb,0
capital,twl,anuz,0
capital,twl,aut,0
capital,twl,bel,0
capital,twl,bgr,0
capital,twl,blr,0
capital,twl,bra,0
capital,twl,can_xna,0
capital,twl,cas,0
capital,twl,che,0
capital,twl,chn,0
capital,twl,cyp,0
capital,twl,cze,0
capital,twl,deu,0
capital,twl,dnk,0
capital,twl,esp,0
capital,twl,est,0
capital,twl,fin,0
capital,twl,fra,0
capital,twl,gbr,0
capital,twl,grc,0
capital,twl,hrv,0
capital,twl,hun,0
capital,twl,idn,0
capital,twl,ind,0
capital,twl,irl,0
capital,twl,ita,0
capital,twl,jpn,0
capital,twl,kor,0
capital,twl,lam_l,0
capital,twl,lam_m,0
capital,twl,ltu,0
capital,twl,lux,0
capital,twl,lva,0
capital,twl,mea_h,0
capital,twl,mea_m,0
capital,twl,mex,0
capital,twl,mlt,0
capital,twl,naf,0
capital,twl,nld,0
capital,twl,nor,0
capital,twl,oas_cpa,0
capital,twl,oas_l,0
capital,twl,oas_m,0
capital,twl,pak,0
capital,twl,pol,0
capital,twl,prt,0
capital,twl,rou,0
capital,twl,rus,0
capital,twl,ssa_l,0
capital,twl,ssa_m,0
capital,twl,svk,0
capital,twl,svn,0
capital,twl,swe,0
capital,twl,tur,0
capital,twl,twn,0
capital,twl,ukr,0
capital,twl,usa,0
capital,twl,xee,0
capital,twl,xef,0
capital,twl,xer,0
capital,twl,zaf,0
capital,utl,alb,0
capital,utl,anuz,0
capital,utl,aut,0
capital,utl,bel,0
capital,utl,bgr,0
capital,utl,blr,0
capital,utl,bra,0
capital,utl,can_xna,0
capital,utl,cas,0
capital,utl,che,0
capital,utl,chn,0
capital,utl,cyp,0
capital,utl,cze,0
capital,utl,deu,0
capital,utl,dnk,0
capital,utl,esp,0
capital,utl,est,0
capital,utl,fin,0
capital,utl,fra,0
capital,utl,gbr,0
capital,utl,grc,0
capital,utl,hrv,0
capital,utl,hun,0
capital,utl,idn,0
capital,utl,ind,0
capital,utl,irl,0
capital,utl,ita,0
capital,utl,jpn,0
capital,utl,kor,0
capital,utl,lam_l,0
capital,utl,lam_m,0
capital,utl,ltu,0
capital,utl,lux,0
capital,utl,lva,0
capital,utl,mea_h,0
capital,utl,mea_m,0
capital,utl,mex,0
capital,utl,mlt,0
capital,utl,naf,0
capital,utl,nld,0
capital,utl,nor,0
capital,utl,oas_cpa,0
capital,utl,oas_l,0
capital,utl,oas_m,0
capital,utl,pak,0
capital,utl,pol,0
capital,utl,prt,0
capital,utl,rou,0
capital,utl,rus,0
capital,utl,ssa_l,0
capital,utl,ssa_m,0
capital,utl,svk,0
capital,utl,svn,0
capital,utl,swe,0
capital,utl,tur,0
capital,utl,twn,0
capital,utl,ukr,0
capital,utl,usa,0
capital,utl,xee,0
capital,utl,xef,0
capital,utl,xer,0
capital,utl,zaf,0
capital,v_f,alb,0
capital,v_f,anuz,0
capital,v_f,aut,0
capital,v_f,bel,0
capital,v_f,bgr,0
capital,v_f,blr,0
capital,v_f,bra,0
capital,v_f,can_xna,0
capital,v_f,cas,0
capital,v_f,che,0
capital,v_f,chn,0
capital,v_f,cyp,0
capital,v_f,cze,0
capital,v_f,deu,0
capital,v_f,dnk,0
capital,v_f,esp,0
capital,v_f,est,0
capital,v_f,fin,0
capital,v_f,fra,0
capital,v_f,gbr,0
capital,v_f,grc,0
capital,v_f,hrv,0
capital,v_f,hun,0
capital,v_f,idn,0
capital,v_f,ind,0
capital,v_f,irl,0
capital,v_f,ita,0
capital,v_f,jpn,0
capital,v_f,kor,0
capital,v_f,lam_l,0
capital,v_f,lam_m,0
capital,v_f,ltu,0
capital,v_f,lux,0
capital,v_f,lva,0
capital,v_f,mea_h,0
capital,v_f,mea_m,0
capital,v_f,mex,0
capital,v_f,mlt,0
capital,v_f,naf,0
capital,v_f,nld,0
capital,v_f,nor,0
capital,v_f,oas_cpa,0
capital,v_f,oas_l,0
capital,v_f,oas_m,0
capital,v_f,pak,0
capital,v_f,pol,0
capital,v_f,prt,0
capital,v_f,rou,0
capital,v_f,rus,0
capital,v_f,ssa_l,0
capital,v_f,ssa_m,0
capital,v_f,svk,0
capital,v_f,svn,0
capital,v_f,swe,0
capital,v_f,tur,0
capital,v_f,twn,0
capital,v_f,ukr,0
capital,v_f,usa,0
capital,v_f,xee,0
capital,v_f,xef,0
capital,v_f,xer,0
capital,v_f,zaf,0
capital,vol,alb,0
capital,vol,anuz,0
capital,vol,aut,0
capital,vol,bel,0
capital,vol,bgr,0
capital,vol,blr,0
capital,vol,bra,0
capital,vol,can_xna,0
capital,vol,cas,0
capital,vol,che,0
capital,vol,chn,0
capital,vol,cyp,0
capital,vol,cze,0
capital,vol,deu,0
capital,vol,dnk,0
capital,vol,esp,0
capital,vol,est,0
capital,vol,fin,0
capital,vol,fra,0
capital,vol,gbr,0
capital,vol,grc,0
capital,vol,hrv,0
capital,vol,hun,0
capital,vol,idn,0
capital,vol,ind,0
capital,vol,irl,0
capital,vol,ita,0
capital,vol,jpn,0
capital,vol,kor,0
capital,vol,lam_l,0
capital,vol,lam_m,0
capital,vol,ltu,0
capital,vol,lux,0
capital,vol,lva,0
capital,vol,mea_h,0
capital,vol,mea_m,0
capital,vol,mex,0
capital,vol,mlt,0
capital,vol,naf,0
capital,vol,nld,0
capital,vol,nor,0
capital,vol,oas_cpa,0
capital,vol,oas_l,0
capital,vol,oas_m,0
capital,vol,pak,0
capital,vol,pol,0
capital,vol,prt,0
capital,vol,rou,0
capital,vol,rus,0
capital,vol,ssa_l,0
capital,vol,ssa_m,0
capital,vol,svk,0
capital,vol,svn,0
capital,vol,swe,0
capital,vol,tur,0
capital,vol,twn,0
capital,vol,ukr,0
capital,vol,usa,0
capital,vol,xee,0
capital,vol,xef,0
capital,vol,xer,0
capital,vol,zaf,0
capital,wht,alb,0
capital,wht,anuz,0
capital,wht,aut,0
capital,wht,bel,0
capital,wht,bgr,0
capital,wht,blr,0
capital,wht,bra,0
capital,wht,can_xna,0
capital,wht,cas,0
capital,wht,che,0
capital,wht,chn,0
capital,wht,cyp,0
capital,wht,cze,0
capital,wht,deu,0
capital,wht,dnk,0
capital,wht,esp,0
capital,wht,est,0
capital,wht,fin,0
