ENDW_COMMi,PROD_COMMj,REGr,Value
capital,twl,ssa_l,0
capital,twl,ssa_m,0
capital,twl,tur,0
capital,twl,twn,0
capital,twl,usa,0
capital,twl,zaf,0
capital,utl,anuz,0
capital,utl,bra,0
capital,utl,can_xna,0
capital,utl,cas,0
capital,utl,chn,0
capital,utl,eeu,0
capital,utl,eeu_fsu,0
capital,utl,efta,0
capital,utl,eu12_h,0
capital,utl,eu12_m,0
capital,utl,eu15,0
capital,utl,idn,0
capital,utl,ind,0
capital,utl,jpn,0
capital,utl,kor,0
capital,utl,lam_l,0
capital,utl,lam_m,0
capital,utl,mea_h,0
capital,utl,mea_m,0
capital,utl,mex,0
capital,utl,naf,0
capital,utl,oas_cpa,0
capital,utl,oas_l,0
capital,utl,oas_m,0
capital,utl,pak,0
capital,utl,rus,0
capital,utl,ssa_l,0
capital,utl,ssa_m,0
capital,utl,tur,0
capital,utl,twn,0
capital,utl,usa,0
capital,utl,zaf,0
capital,v_f,anuz,0
capital,v_f,bra,0
capital,v_f,can_xna,0
capital,v_f,cas,0
capital,v_f,chn,0
capital,v_f,eeu,0
capital,v_f,eeu_fsu,0
capital,v_f,efta,0
capital,v_f,eu12_h,0
capital,v_f,eu12_m,0
capital,v_f,eu15,0
capital,v_f,idn,0
capital,v_f,ind,0
capital,v_f,jpn,0
capital,v_f,kor,0
capital,v_f,lam_l,0
capital,v_f,lam_m,0
capital,v_f,mea_h,0
capital,v_f,mea_m,0
capital,v_f,mex,0
capital,v_f,naf,0
capital,v_f,oas_cpa,0
capital,v_f,oas_l,0
capital,v_f,oas_m,0
capital,v_f,pak,0
capital,v_f,rus,0
capital,v_f,ssa_l,0
capital,v_f,ssa_m,0
capital,v_f,tur,0
capital,v_f,twn,0
capital,v_f,usa,0
capital,v_f,zaf,0
capital,vol,anuz,0
capital,vol,bra,0
capital,vol,can_xna,0
capital,vol,cas,0
capital,vol,chn,0
capital,vol,eeu,0
capital,vol,eeu_fsu,0
capital,vol,efta,0
capital,vol,eu12_h,0
capital,vol,eu12_m,0
capital,vol,eu15,0
capital,vol,idn,0
capital,vol,ind,0
capital,vol,jpn,0
capital,vol,kor,0
capital,vol,lam_l,0
capital,vol,lam_m,0
capital,vol,mea_h,0
capital,vol,mea_m,0
capital,vol,mex,0
capital,vol,naf,0
capital,vol,oas_cpa,0
capital,vol,oas_l,0
capital,vol,oas_m,0
capital,vol,pak,0
capital,vol,rus,0
capital,vol,ssa_l,0
capital,vol,ssa_m,0
capital,vol,tur,0
capital,vol,twn,0
capital,vol,usa,0
capital,vol,zaf,0
capital,wht,anuz,0
capital,wht,bra,0
capital,wht,can_xna,0
capital,wht,cas,0
capital,wht,chn,0
capital,wht,eeu,0
capital,wht,eeu_fsu,0
capital,wht,efta,0
capital,wht,eu12_h,0
capital,wht,eu12_m,0
capital,wht,eu15,0
capital,wht,idn,0
capital,wht,ind,0
capital,wht,jpn,0
capital,wht,kor,0
capital,wht,lam_l,0
capital,wht,lam_m,0
capital,wht,mea_h,0
capital,wht,mea_m,0
capital,wht,mex,0
capital,wht,naf,0
capital,wht,oas_cpa,0
capital,wht,oas_l,0
capital,wht,oas_m,0
capital,wht,pak,0
capital,wht,rus,0
capital,wht,ssa_l,0
capital,wht,ssa_m,0
capital,wht,tur,0
capital,wht,twn,0
capital,wht,usa,0
capital,wht,zaf,0
capital,wol,anuz,0
capital,wol,bra,0
capital,wol,can_xna,0
capital,wol,cas,0
capital,wol,chn,0
capital,wol,eeu,0
capital,wol,eeu_fsu,0
capital,wol,efta,0
capital,wol,eu12_h,0
capital,wol,eu12_m,0
capital,wol,eu15,0
capital,wol,idn,0
capital,wol,ind,0
capital,wol,jpn,0
capital,wol,kor,0
capital,wol,lam_l,0
capital,wol,lam_m,0
capital,wol,mea_h,0
capital,wol,mea_m,0
capital,wol,mex,0
capital,wol,naf,0
capital,wol,oas_cpa,0
capital,wol,oas_l,0
capital,wol,oas_m,0
capital,wol,pak,0
capital,wol,rus,0
capital,wol,ssa_l,0
capital,wol,ssa_m,0
capital,wol,tur,0
capital,wol,twn,0
capital,wol,usa,0
capital,wol,zaf,0
capital,wpp,anuz,0
capital,wpp,bra,0
capital,wpp,can_xna,0
capital,wpp,cas,0
capital,wpp,chn,0
capital,wpp,eeu,0
capital,wpp,eeu_fsu,0
capital,wpp,efta,0
capital,wpp,eu12_h,0
capital,wpp,eu12_m,0
capital,wpp,eu15,0
capital,wpp,idn,0
capital,wpp,ind,0
capital,wpp,jpn,0
capital,wpp,kor,0
capital,wpp,lam_l,0
capital,wpp,lam_m,0
capital,wpp,mea_h,0
capital,wpp,mea_m,0
capital,wpp,mex,0
capital,wpp,naf,0
capital,wpp,oas_cpa,0
capital,wpp,oas_l,0
capital,wpp,oas_m,0
capital,wpp,pak,0
capital,wpp,rus,0
capital,wpp,ssa_l,0
capital,wpp,ssa_m,0
capital,wpp,tur,0
capital,wpp,twn,0
capital,wpp,usa,0
capital,wpp,zaf,0
capital,zcgds,anuz,0
capital,zcgds,bra,0
capital,zcgds,can_xna,0
capital,zcgds,cas,0
capital,zcgds,chn,0
capital,zcgds,eeu,0
capital,zcgds,eeu_fsu,0
capital,zcgds,efta,0
capital,zcgds,eu12_h,0
capital,zcgds,eu12_m,0
capital,zcgds,eu15,0
capital,zcgds,idn,0
capital,zcgds,ind,0
capital,zcgds,jpn,0
capital,zcgds,kor,0
capital,zcgds,lam_l,0
capital,zcgds,lam_m,0
capital,zcgds,mea_h,0
capital,zcgds,mea_m,0
capital,zcgds,mex,0
capital,zcgds,naf,0
capital,zcgds,oas_cpa,0
capital,zcgds,oas_l,0
capital,zcgds,oas_m,0
capital,zcgds,pak,0
capital,zcgds,rus,0
capital,zcgds,ssa_l,0
capital,zcgds,ssa_m,0
capital,zcgds,tur,0
capital,zcgds,twn,0
capital,zcgds,usa,0
capital,zcgds,zaf,0
labor,b_t,anuz,0
labor,b_t,bra,0
labor,b_t,can_xna,0
labor,b_t,cas,0
labor,b_t,chn,0
labor,b_t,eeu,0
labor,b_t,eeu_fsu,0
labor,b_t,efta,0
labor,b_t,eu12_h,0
labor,b_t,eu12_m,0
labor,b_t,eu15,0
labor,b_t,idn,0
labor,b_t,ind,0
labor,b_t,jpn,0
labor,b_t,kor,0
labor,b_t,lam_l,0
labor,b_t,lam_m,0
labor,b_t,mea_h,0
labor,b_t,mea_m,0
labor,b_t,mex,0
labor,b_t,naf,0
labor,b_t,oas_cpa,0
labor,b_t,oas_l,0
labor,b_t,oas_m,0
labor,b_t,pak,0
labor,b_t,rus,0
labor,b_t,ssa_l,0
labor,b_t,ssa_m,0
labor,b_t,tur,0
labor,b_t,twn,0
labor,b_t,usa,0
labor,b_t,zaf,0
labor,c_b,anuz,0
labor,c_b,bra,0
labor,c_b,can_xna,0
labor,c_b,cas,0
labor,c_b,chn,0
labor,c_b,eeu,0
labor,c_b,eeu_fsu,0
labor,c_b,efta,0
labor,c_b,eu12_h,0
labor,c_b,eu12_m,0
labor,c_b,eu15,0
labor,c_b,idn,0
labor,c_b,ind,0
labor,c_b,jpn,0
labor,c_b,kor,0
labor,c_b,lam_l,0
labor,c_b,lam_m,0
labor,c_b,mea_h,0
labor,c_b,mea_m,0
labor,c_b,mex,0
labor,c_b,naf,0
labor,c_b,oas_cpa,0
labor,c_b,oas_l,0
labor,c_b,oas_m,0
labor,c_b,pak,0
labor,c_b,rus,0
labor,c_b,ssa_l,0
labor,c_b,ssa_m,0
labor,c_b,tur,0
labor,c_b,twn,0
labor,c_b,usa,0
labor,c_b,zaf,0
labor,cmn,anuz,0
labor,cmn,bra,0
labor,cmn,can_xna,0
labor,cmn,cas,0
labor,cmn,chn,0
labor,cmn,eeu,0
labor,cmn,eeu_fsu,0
labor,cmn,efta,0
labor,cmn,eu12_h,0
labor,cmn,eu12_m,0
labor,cmn,eu15,0
labor,cmn,idn,0
labor,cmn,ind,0
labor,cmn,jpn,0
labor,cmn,kor,0
labor,cmn,lam_l,0
labor,cmn,lam_m,0
labor,cmn,mea_h,0
labor,cmn,mea_m,0
labor,cmn,mex,0
labor,cmn,naf,0
labor,cmn,oas_cpa,0
labor,cmn,oas_l,0
labor,cmn,oas_m,0
labor,cmn,pak,0
labor,cmn,rus,0
labor,cmn,ssa_l,0
labor,cmn,ssa_m,0
labor,cmn,tur,0
labor,cmn,twn,0
labor,cmn,usa,0
labor,cmn,zaf,0
labor,cmt,anuz,0
labor,cmt,bra,0
labor,cmt,can_xna,0
labor,cmt,cas,0
labor,cmt,chn,0
labor,cmt,eeu,0
labor,cmt,eeu_fsu,0
labor,cmt,efta,0
labor,cmt,eu12_h,0
labor,cmt,eu12_m,0
labor,cmt,eu15,0
labor,cmt,idn,0
labor,cmt,ind,0
labor,cmt,jpn,0
labor,cmt,kor,0
labor,cmt,lam_l,0
labor,cmt,lam_m,0
labor,cmt,mea_h,0
labor,cmt,mea_m,0
labor,cmt,mex,0
labor,cmt,naf,0
labor,cmt,oas_cpa,0
labor,cmt,oas_l,0
labor,cmt,oas_m,0
labor,cmt,pak,0
labor,cmt,rus,0
labor,cmt,ssa_l,0
labor,cmt,ssa_m,0
labor,cmt,tur,0
labor,cmt,twn,0
labor,cmt,usa,0
labor,cmt,zaf,0
labor,cns,anuz,0
labor,cns,bra,0
labor,cns,can_xna,0
labor,cns,cas,0
labor,cns,chn,0
labor,cns,eeu,0
labor,cns,eeu_fsu,0
labor,cns,efta,0
labor,cns,eu12_h,0
labor,cns,eu12_m,0
labor,cns,eu15,0
labor,cns,idn,0
labor,cns,ind,0
labor,cns,jpn,0
labor,cns,kor,0
labor,cns,lam_l,0
labor,cns,lam_m,0
labor,cns,mea_h,0
labor,cns,mea_m,0
labor,cns,mex,0
labor,cns,naf,0
labor,cns,oas_cpa,0
labor,cns,oas_l,0
labor,cns,oas_m,0
labor,cns,pak,0
labor,cns,rus,0
labor,cns,ssa_l,0
labor,cns,ssa_m,0
labor,cns,tur,0
labor,cns,twn,0
labor,cns,usa,0
labor,cns,zaf,0
labor,crp,anuz,0
labor,crp,bra,0
labor,crp,can_xna,0
labor,crp,cas,0
labor,crp,chn,0
labor,crp,eeu,0
labor,crp,eeu_fsu,0
labor,crp,efta,0
labor,crp,eu12_h,0
labor,crp,eu12_m,0
labor,crp,eu15,0
labor,crp,idn,0
labor,crp,ind,0
labor,crp,jpn,0
labor,crp,kor,0
labor,crp,lam_l,0
labor,crp,lam_m,0
labor,crp,mea_h,0
labor,crp,mea_m,0
labor,crp,mex,0
labor,crp,naf,0
labor,crp,oas_cpa,0
labor,crp,oas_l,0
labor,crp,oas_m,0
labor,crp,pak,0
labor,crp,rus,0
labor,crp,ssa_l,0
labor,crp,ssa_m,0
labor,crp,tur,0
labor,crp,twn,0
labor,crp,usa,0
labor,crp,zaf,0
labor,ctl,anuz,0
labor,ctl,bra,0
labor,ctl,can_xna,0
labor,ctl,cas,0
labor,ctl,chn,0
labor,ctl,eeu,0
labor,ctl,eeu_fsu,0
labor,ctl,efta,0
labor,ctl,eu12_h,0
labor,ctl,eu12_m,0
labor,ctl,eu15,0
labor,ctl,idn,0
labor,ctl,ind,0
labor,ctl,jpn,0
labor,ctl,kor,0
labor,ctl,lam_l,0
labor,ctl,lam_m,0
labor,ctl,mea_h,0
labor,ctl,mea_m,0
labor,ctl,mex,0
labor,ctl,naf,0
labor,ctl,oas_cpa,0
labor,ctl,oas_l,0
labor,ctl,oas_m,0
labor,ctl,pak,0
labor,ctl,rus,0
labor,ctl,ssa_l,0
labor,ctl,ssa_m,0
labor,ctl,tur,0
labor,ctl,twn,0
labor,ctl,usa,0
labor,ctl,zaf,0
labor,eqm,anuz,0
labor,eqm,bra,0
labor,eqm,can_xna,0
labor,eqm,cas,0
labor,eqm,chn,0
labor,eqm,eeu,0
labor,eqm,eeu_fsu,0
labor,eqm,efta,0
labor,eqm,eu12_h,0
labor,eqm,eu12_m,0
labor,eqm,eu15,0
labor,eqm,idn,0
labor,eqm,ind,0
labor,eqm,jpn,0
labor,eqm,kor,0
labor,eqm,lam_l,0
labor,eqm,lam_m,0
labor,eqm,mea_h,0
labor,eqm,mea_m,0
labor,eqm,mex,0
labor,eqm,naf,0
labor,eqm,oas_cpa,0
labor,eqm,oas_l,0
labor,eqm,oas_m,0
labor,eqm,pak,0
labor,eqm,rus,0
labor,eqm,ssa_l,0
labor,eqm,ssa_m,0
labor,eqm,tur,0
labor,eqm,twn,0
labor,eqm,usa,0
labor,eqm,zaf,0
labor,fin,anuz,0
labor,fin,bra,0
labor,fin,can_xna,0
labor,fin,cas,0
labor,fin,chn,0
labor,fin,eeu,0
labor,fin,eeu_fsu,0
labor,fin,efta,0
labor,fin,eu12_h,0
labor,fin,eu12_m,0
labor,fin,eu15,0
labor,fin,idn,0
labor,fin,ind,0
labor,fin,jpn,0
labor,fin,kor,0
labor,fin,lam_l,0
labor,fin,lam_m,0
labor,fin,mea_h,0
labor,fin,mea_m,0
labor,fin,mex,0
labor,fin,naf,0
labor,fin,oas_cpa,0
labor,fin,oas_l,0
labor,fin,oas_m,0
labor,fin,pak,0
labor,fin,rus,0
labor,fin,ssa_l,0
labor,fin,ssa_m,0
labor,fin,tur,0
labor,fin,twn,0
labor,fin,usa,0
labor,fin,zaf,0
labor,frs,anuz,0
labor,frs,bra,0
labor,frs,can_xna,0
labor,frs,cas,0
labor,frs,chn,0
labor,frs,eeu,0
labor,frs,eeu_fsu,0
labor,frs,efta,0
labor,frs,eu12_h,0
labor,frs,eu12_m,0
labor,frs,eu15,0
labor,frs,idn,0
labor,frs,ind,0
labor,frs,jpn,0
labor,frs,kor,0
labor,frs,lam_l,0
labor,frs,lam_m,0
labor,frs,mea_h,0
labor,frs,mea_m,0
labor,frs,mex,0
labor,frs,naf,0
labor,frs,oas_cpa,0
labor,frs,oas_l,0
labor,frs,oas_m,0
labor,frs,pak,0
labor,frs,rus,0
labor,frs,ssa_l,0
labor,frs,ssa_m,0
labor,frs,tur,0
labor,frs,twn,0
labor,frs,usa,0
labor,frs,zaf,0
labor,fsh,anuz,0
labor,fsh,bra,0
labor,fsh,can_xna,0
labor,fsh,cas,0
labor,fsh,chn,0
labor,fsh,eeu,0
labor,fsh,eeu_fsu,0
labor,fsh,efta,0
labor,fsh,eu12_h,0
labor,fsh,eu12_m,0
labor,fsh,eu15,0
labor,fsh,idn,0
labor,fsh,ind,0
labor,fsh,jpn,0
labor,fsh,kor,0
labor,fsh,lam_l,0
labor,fsh,lam_m,0
labor,fsh,mea_h,0
labor,fsh,mea_m,0
labor,fsh,mex,0
labor,fsh,naf,0
labor,fsh,oas_cpa,0
labor,fsh,oas_l,0
labor,fsh,oas_m,0
labor,fsh,pak,0
labor,fsh,rus,0
labor,fsh,ssa_l,0
labor,fsh,ssa_m,0
labor,fsh,tur,0
labor,fsh,twn,0
labor,fsh,usa,0
labor,fsh,zaf,0
labor,gro,anuz,0
labor,gro,bra,0
labor,gro,can_xna,0
labor,gro,cas,0
labor,gro,chn,0
labor,gro,eeu,0
labor,gro,eeu_fsu,0
labor,gro,efta,0
labor,gro,eu12_h,0
labor,gro,eu12_m,0
labor,gro,eu15,0
labor,gro,idn,0
labor,gro,ind,0
labor,gro,jpn,0
labor,gro,kor,0
labor,gro,lam_l,0
labor,gro,lam_m,0
labor,gro,mea_h,0
labor,gro,mea_m,0
labor,gro,mex,0
labor,gro,naf,0
labor,gro,oas_cpa,0
labor,gro,oas_l,0
labor,gro,oas_m,0
labor,gro,pak,0
labor,gro,rus,0
labor,gro,ssa_l,0
labor,gro,ssa_m,0
labor,gro,tur,0
labor,gro,twn,0
labor,gro,usa,0
labor,gro,zaf,0
labor,mil,anuz,0
labor,mil,bra,0
labor,mil,can_xna,0
labor,mil,cas,0
labor,mil,chn,0
labor,mil,eeu,0
labor,mil,eeu_fsu,0
labor,mil,efta,0
labor,mil,eu12_h,0
labor,mil,eu12_m,0
labor,mil,eu15,0
labor,mil,idn,0
labor,mil,ind,0
labor,mil,jpn,0
labor,mil,kor,0
labor,mil,lam_l,0
labor,mil,lam_m,0
labor,mil,mea_h,0
labor,mil,mea_m,0
labor,mil,mex,0
labor,mil,naf,0
labor,mil,oas_cpa,0
labor,mil,oas_l,0
labor,mil,oas_m,0
labor,mil,pak,0
labor,mil,rus,0
labor,mil,ssa_l,0
labor,mil,ssa_m,0
labor,mil,tur,0
labor,mil,twn,0
labor,mil,usa,0
labor,mil,zaf,0
labor,min,anuz,0
labor,min,bra,0
labor,min,can_xna,0
labor,min,cas,0
labor,min,chn,0
labor,min,eeu,0
labor,min,eeu_fsu,0
labor,min,efta,0
labor,min,eu12_h,0
labor,min,eu12_m,0
labor,min,eu15,0
labor,min,idn,0
labor,min,ind,0
labor,min,jpn,0
labor,min,kor,0
labor,min,lam_l,0
labor,min,lam_m,0
labor,min,mea_h,0
labor,min,mea_m,0
labor,min,mex,0
labor,min,naf,0
labor,min,oas_cpa,0
labor,min,oas_l,0
labor,min,oas_m,0
labor,min,pak,0
labor,min,rus,0
labor,min,ssa_l,0
labor,min,ssa_m,0
labor,min,tur,0
labor,min,twn,0
labor,min,usa,0
labor,min,zaf,0
labor,mmi,anuz,0
labor,mmi,bra,0
labor,mmi,can_xna,0
labor,mmi,cas,0
labor,mmi,chn,0
labor,mmi,eeu,0
labor,mmi,eeu_fsu,0
labor,mmi,efta,0
labor,mmi,eu12_h,0
labor,mmi,eu12_m,0
labor,mmi,eu15,0
labor,mmi,idn,0
labor,mmi,ind,0
labor,mmi,jpn,0
labor,mmi,kor,0
labor,mmi,lam_l,0
labor,mmi,lam_m,0
labor,mmi,mea_h,0
labor,mmi,mea_m,0
labor,mmi,mex,0
labor,mmi,naf,0
labor,mmi,oas_cpa,0
labor,mmi,oas_l,0
labor,mmi,oas_m,0
labor,mmi,pak,0
labor,mmi,rus,0
labor,mmi,ssa_l,0
labor,mmi,ssa_m,0
labor,mmi,tur,0
labor,mmi,twn,0
labor,mmi,usa,0
labor,mmi,zaf,0
labor,mvo,anuz,0
labor,mvo,bra,0
labor,mvo,can_xna,0
labor,mvo,cas,0
labor,mvo,chn,0
labor,mvo,eeu,0
labor,mvo,eeu_fsu,0
labor,mvo,efta,0
labor,mvo,eu12_h,0
labor,mvo,eu12_m,0
labor,mvo,eu15,0
labor,mvo,idn,0
labor,mvo,ind,0
labor,mvo,jpn,0
labor,mvo,kor,0
labor,mvo,lam_l,0
labor,mvo,lam_m,0
labor,mvo,mea_h,0
labor,mvo,mea_m,0
labor,mvo,mex,0
labor,mvo,naf,0
labor,mvo,oas_cpa,0
labor,mvo,oas_l,0
labor,mvo,oas_m,0
labor,mvo,pak,0
labor,mvo,rus,0
labor,mvo,ssa_l,0
labor,mvo,ssa_m,0
labor,mvo,tur,0
labor,mvo,twn,0
labor,mvo,usa,0
labor,mvo,zaf,0
labor,nmm,anuz,0
labor,nmm,bra,0
labor,nmm,can_xna,0
labor,nmm,cas,0
labor,nmm,chn,0
labor,nmm,eeu,0
labor,nmm,eeu_fsu,0
labor,nmm,efta,0
labor,nmm,eu12_h,0
labor,nmm,eu12_m,0
labor,nmm,eu15,0
labor,nmm,idn,0
labor,nmm,ind,0
labor,nmm,jpn,0
labor,nmm,kor,0
labor,nmm,lam_l,0
labor,nmm,lam_m,0
labor,nmm,mea_h,0
labor,nmm,mea_m,0
labor,nmm,mex,0
labor,nmm,naf,0
labor,nmm,oas_cpa,0
labor,nmm,oas_l,0
labor,nmm,oas_m,0
labor,nmm,pak,0
labor,nmm,rus,0
labor,nmm,ssa_l,0
labor,nmm,ssa_m,0
labor,nmm,tur,0
labor,nmm,twn,0
labor,nmm,usa,0
labor,nmm,zaf,0
labor,oap,anuz,0
labor,oap,bra,0
labor,oap,can_xna,0
labor,oap,cas,0
labor,oap,chn,0
labor,oap,eeu,0
labor,oap,eeu_fsu,0
labor,oap,efta,0
labor,oap,eu12_h,0
labor,oap,eu12_m,0
labor,oap,eu15,0
labor,oap,idn,0
labor,oap,ind,0
labor,oap,jpn,0
labor,oap,kor,0
labor,oap,lam_l,0
labor,oap,lam_m,0
labor,oap,mea_h,0
labor,oap,mea_m,0
labor,oap,mex,0
labor,oap,naf,0
labor,oap,oas_cpa,0
labor,oap,oas_l,0
labor,oap,oas_m,0
labor,oap,pak,0
labor,oap,rus,0
labor,oap,ssa_l,0
labor,oap,ssa_m,0
labor,oap,tur,0
labor,oap,twn,0
labor,oap,usa,0
labor,oap,zaf,0
labor,ocr,anuz,0
labor,ocr,bra,0
labor,ocr,can_xna,0
labor,ocr,cas,0
labor,ocr,chn,0
labor,ocr,eeu,0
labor,ocr,eeu_fsu,0
labor,ocr,efta,0
labor,ocr,eu12_h,0
labor,ocr,eu12_m,0
labor,ocr,eu15,0
labor,ocr,idn,0
labor,ocr,ind,0
labor,ocr,jpn,0
labor,ocr,kor,0
labor,ocr,lam_l,0
labor,ocr,lam_m,0
labor,ocr,mea_h,0
labor,ocr,mea_m,0
labor,ocr,mex,0
labor,ocr,naf,0
labor,ocr,oas_cpa,0
labor,ocr,oas_l,0
labor,ocr,oas_m,0
labor,ocr,pak,0
labor,ocr,rus,0
labor,ocr,ssa_l,0
labor,ocr,ssa_m,0
labor,ocr,tur,0
labor,ocr,twn,0
labor,ocr,usa,0
labor,ocr,zaf,0
labor,ofd,anuz,0
labor,ofd,bra,0
labor,ofd,can_xna,0
labor,ofd,cas,0
labor,ofd,chn,0
labor,ofd,eeu,0
labor,ofd,eeu_fsu,0
labor,ofd,efta,0
labor,ofd,eu12_h,0
labor,ofd,eu12_m,0
labor,ofd,eu15,0
labor,ofd,idn,0
labor,ofd,ind,0
labor,ofd,jpn,0
labor,ofd,kor,0
labor,ofd,lam_l,0
labor,ofd,lam_m,0
labor,ofd,mea_h,0
labor,ofd,mea_m,0
labor,ofd,mex,0
labor,ofd,naf,0
labor,ofd,oas_cpa,0
labor,ofd,oas_l,0
labor,ofd,oas_m,0
labor,ofd,pak,0
labor,ofd,rus,0
labor,ofd,ssa_l,0
labor,ofd,ssa_m,0
labor,ofd,tur,0
labor,ofd,twn,0
labor,ofd,usa,0
labor,ofd,zaf,0
labor,omf,anuz,0
labor,omf,bra,0
labor,omf,can_xna,0
labor,omf,cas,0
labor,omf,chn,0
labor,omf,eeu,0
labor,omf,eeu_fsu,0
labor,omf,efta,0
labor,omf,eu12_h,0
labor,omf,eu12_m,0
labor,omf,eu15,0
labor,omf,idn,0
labor,omf,ind,0
labor,omf,jpn,0
labor,omf,kor,0
labor,omf,lam_l,0
labor,omf,lam_m,0
labor,omf,mea_h,0
labor,omf,mea_m,0
labor,omf,mex,0
labor,omf,naf,0
labor,omf,oas_cpa,0
labor,omf,oas_l,0
labor,omf,oas_m,0
labor,omf,pak,0
labor,omf,rus,0
labor,omf,ssa_l,0
labor,omf,ssa_m,0
labor,omf,tur,0
labor,omf,twn,0
labor,omf,usa,0
labor,omf,zaf,0
labor,omt,anuz,0
labor,omt,bra,0
labor,omt,can_xna,0
labor,omt,cas,0
labor,omt,chn,0
labor,omt,eeu,0
labor,omt,eeu_fsu,0
labor,omt,efta,0
labor,omt,eu12_h,0
labor,omt,eu12_m,0
labor,omt,eu15,0
labor,omt,idn,0
labor,omt,ind,0
labor,omt,jpn,0
labor,omt,kor,0
labor,omt,lam_l,0
labor,omt,lam_m,0
labor,omt,mea_h,0
labor,omt,mea_m,0
labor,omt,mex,0
labor,omt,naf,0
labor,omt,oas_cpa,0
labor,omt,oas_l,0
labor,omt,oas_m,0
labor,omt,pak,0
labor,omt,rus,0
labor,omt,ssa_l,0
labor,omt,ssa_m,0
labor,omt,tur,0
labor,omt,twn,0
labor,omt,usa,0
labor,omt,zaf,0
labor,osd,anuz,0
labor,osd,bra,0
labor,osd,can_xna,0
labor,osd,cas,0
labor,osd,chn,0
labor,osd,eeu,0
labor,osd,eeu_fsu,0
labor,osd,efta,0
labor,osd,eu12_h,0
labor,osd,eu12_m,0
labor,osd,eu15,0
labor,osd,idn,0
labor,osd,ind,0
labor,osd,jpn,0
labor,osd,kor,0
labor,osd,lam_l,0
labor,osd,lam_m,0
labor,osd,mea_h,0
labor,osd,mea_m,0
labor,osd,mex,0
labor,osd,naf,0
labor,osd,oas_cpa,0
labor,osd,oas_l,0
labor,osd,oas_m,0
labor,osd,pak,0
labor,osd,rus,0
labor,osd,ssa_l,0
labor,osd,ssa_m,0
labor,osd,tur,0
labor,osd,twn,0
labor,osd,usa,0
labor,osd,zaf,0
labor,osg,anuz,0
labor,osg,bra,0
labor,osg,can_xna,0
labor,osg,cas,0
labor,osg,chn,0
labor,osg,eeu,0
labor,osg,eeu_fsu,0
labor,osg,efta,0
labor,osg,eu12_h,0
labor,osg,eu12_m,0
labor,osg,eu15,0
labor,osg,idn,0
labor,osg,ind,0
labor,osg,jpn,0
labor,osg,kor,0
labor,osg,lam_l,0
labor,osg,lam_m,0
labor,osg,mea_h,0
labor,osg,mea_m,0
labor,osg,mex,0
labor,osg,naf,0
labor,osg,oas_cpa,0
labor,osg,oas_l,0
labor,osg,oas_m,0
labor,osg,pak,0
labor,osg,rus,0
labor,osg,ssa_l,0
labor,osg,ssa_m,0
labor,osg,tur,0
labor,osg,twn,0
labor,osg,usa,0
labor,osg,zaf,0
labor,p_c,anuz,0
labor,p_c,bra,0
labor,p_c,can_xna,0
labor,p_c,cas,0
labor,p_c,chn,0
labor,p_c,eeu,0
labor,p_c,eeu_fsu,0
labor,p_c,efta,0
labor,p_c,eu12_h,0
labor,p_c,eu12_m,0
labor,p_c,eu15,0
labor,p_c,idn,0
labor,p_c,ind,0
labor,p_c,jpn,0
labor,p_c,kor,0
labor,p_c,lam_l,0
labor,p_c,lam_m,0
labor,p_c,mea_h,0
labor,p_c,mea_m,0
labor,p_c,mex,0
labor,p_c,naf,0
labor,p_c,oas_cpa,0
labor,p_c,oas_l,0
labor,p_c,oas_m,0
labor,p_c,pak,0
labor,p_c,rus,0
labor,p_c,ssa_l,0
labor,p_c,ssa_m,0
labor,p_c,tur,0
labor,p_c,twn,0
labor,p_c,usa,0
labor,p_c,zaf,0
labor,pcr,anuz,0
labor,pcr,bra,0
labor,pcr,can_xna,0
labor,pcr,cas,0
labor,pcr,chn,0
labor,pcr,eeu,0
labor,pcr,eeu_fsu,0
labor,pcr,efta,0
labor,pcr,eu12_h,0
labor,pcr,eu12_m,0
labor,pcr,eu15,0
labor,pcr,idn,0
labor,pcr,ind,0
labor,pcr,jpn,0
labor,pcr,kor,0
labor,pcr,lam_l,0
labor,pcr,lam_m,0
labor,pcr,mea_h,0
labor,pcr,mea_m,0
labor,pcr,mex,0
labor,pcr,naf,0
labor,pcr,oas_cpa,0
labor,pcr,oas_l,0
labor,pcr,oas_m,0
labor,pcr,pak,0
labor,pcr,rus,0
labor,pcr,ssa_l,0
labor,pcr,ssa_m,0
labor,pcr,tur,0
labor,pcr,twn,0
labor,pcr,usa,0
labor,pcr,zaf,0
labor,pdr,anuz,0
labor,pdr,bra,0
labor,pdr,can_xna,0
labor,pdr,cas,0
labor,pdr,chn,0
labor,pdr,eeu,0
labor,pdr,eeu_fsu,0
labor,pdr,efta,0
labor,pdr,eu12_h,0
labor,pdr,eu12_m,0
labor,pdr,eu15,0
labor,pdr,idn,0
labor,pdr,ind,0
labor,pdr,jpn,0
labor,pdr,kor,0
labor,pdr,lam_l,0
labor,pdr,lam_m,0
labor,pdr,mea_h,0
labor,pdr,mea_m,0
labor,pdr,mex,0
labor,pdr,naf,0
labor,pdr,oas_cpa,0
labor,pdr,oas_l,0
labor,pdr,oas_m,0
labor,pdr,pak,0
labor,pdr,rus,0
labor,pdr,ssa_l,0
labor,pdr,ssa_m,0
labor,pdr,tur,0
labor,pdr,twn,0
labor,pdr,usa,0
